,Index,Word list
736,579,['Do Not Sell or Share My Personal Information']
737,78,['Do Not Sell My Personal Information']
738,985,[]
739,460,[]
740,380,['Do Not Sell My Info']
741,593,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']"
742,1009,[]
743,955,[]
744,474,[]
745,781,[]
746,526,[]
747,576,['Do Not Sell My Personal Information']
748,1021,[]
749,259,"['Do Not Sell My Info - CA only', 'Do Not Sell My Personal Information']"
750,533,[]
751,282,[]
752,383,[]
753,79,['Your Privacy Choices']
754,725,[]
755,156,['Your Privacy Choice']
756,983,[]
757,298,['Your Privacy Choices']
758,508,[]
759,710,[]
760,543,[]
761,241,[]
762,551,[]
763,102,[]
764,741,[]
765,132,['Do Not Sell My Info']
766,197,[]
767,264,[]
768,457,[]
769,328,[]
770,240,[]
771,684,['Your Privacy Choices']
772,729,[]
773,293,['Do Not Sell My Information']
774,746,[]
775,363,[]
776,500,[]
777,790,['Do Not Sell My Personal Information']
778,178,['Do not sell or share my personal information']
779,1049,[]
780,659,[]
781,647,['Do not sell or share my personal information']
782,345,[]
783,671,['Do not sell or share my personal information']
784,216,[]
785,354,[]
786,902,[]
787,106,"[""Don't Sell My Personal Information""]"
788,938,[]
789,581,['Do Not Sell or Share My Personal Information']
790,1053,[]
791,9,"['California Do Not Sell', 'Go to Opt Out Form']"
792,1031,['Do Not Sell My Data']
793,470,[]
794,47,[]
795,821,[]
796,737,['Do not sell my personal information']
797,275,['Do Not Sell']
798,787,[]
799,86,[]
800,568,[]
801,722,['Do Not Sell or Share My Personal Information']
802,841,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
803,582,['Do Not Sell My Personal Information']
804,1030,[]
805,764,[]
806,307,['Your Privacy Choices']
807,247,[]
808,360,[]
809,228,[]
810,272,[]
811,570,[]
812,385,[]
813,320,[]
814,15,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
815,1032,['Your Privacy Choices']
816,352,['Your Privacy Choices - CA']
817,917,['Your California Privacy Choices']
818,318,[]
819,1040,[]
820,928,[]
821,555,['Do Not Sell My Personal Information']
822,623,[]
823,351,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']"
824,682,[]
825,20,[]
826,683,[]
827,988,[]
828,387,['                                Do Not Sell My Personal Information']
829,437,[]
830,150,['Do Not Sell or Share My Personal Information']
831,822,['Manage Your Privacy Choices(Open in a new window)']
832,740,[]
833,611,[]
834,408,[]
835,736,[]
836,468,[]
837,368,['Do Not Sell Or Share My Personal Information']
838,652,[]
839,1066,['Do Not Sell or Share My Personal Information (CA Residents Only)']
840,844,"['Do Not Sell or Share My Personal Information / Targeted Ads', 'DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS']"
841,473,[]
842,636,['Do Not Sell or Share My Personal Data']
843,805,[]
844,326,[]
845,72,[]
846,41,"['Do Not Sell or Share My Personal Information', 'My Privacy Choices']"
847,560,[]
848,118,[]
849,641,[]
850,812,['Do Not Sell My Personal Information']
851,807,['CCPA Sale Opt Out Form']
852,676,['California: Do not Sell my Personal Info']
853,88,['Do Not Sell My Personal Information']
854,728,[]
855,419,['Do not sell my personal data']
856,134,[]
857,541,[]
858,77,[]
859,285,[]
860,874,[]
861,271,['Your Privacy Choices']
862,890,[]
863,829,[]
864,595,[]
865,187,[]
866,704,['Do Not Sell My Personal Information']
867,886,[]
868,377,['Do Not Sell or Share My Personal Information']
869,58,[]
870,964,[]
871,853,[]
872,588,[]
873,504,['          Your Privacy Choices | ']
874,367,['Your Privacy Choices  ']
875,835,[]
876,35,[]
877,442,[]
878,306,[]
879,592,[]
880,920,[]
881,44,['Do Not Sell or Share My Personal Information']
882,660,[]
883,137,['Do Not Sell or Share My Info']
884,212,[]
885,167,['Do Not Sell Or Share My Personal Information']
886,892,"['DO NOT SELL MY INFO', 'Go to Opt Out Form ']"
887,891,[]
888,389,[]
889,158,['Do Not Sell or Share My Personal Information']
890,870,[]
891,151,[]
892,1087,['Your Privacy Choices']
893,723,"[' PS: You can opt out at any time', 'Do Not Sell My Personal Info']"
894,243,[]
895,1023,[]
896,451,[]
897,767,[]
898,162,[]
899,110,['California Customers Only: Do Not Sell My Info']
900,668,['Do Not Sell My Personal Information(Opens in a new window)']
901,256,[]
902,895,[]
903,170,[]
904,74,['Do Not Sell My Personal Information']
905,972,['          Your Privacy Choices | ']
906,199,[]
907,758,['Do Not Sell My Personal Information']
908,1015,['Do Not Sell or Share My Personal Information']
909,462,[]
910,837,['Do Not Sell Or Share My Personal Information']
911,646,['Your California Privacy Choices']
912,456,[]
913,784,['Do Not Sell My Data']
914,796,['Do Not Sell or Share My Information']
915,1037,['opt out of online behavioral advertising']
916,299,['Do Not Sell or Share My Personal Information / Personal Data Opt-out']
917,120,[]
918,242,[]
919,38,['Do not Sell or Share my personal information']
920,749,[]
921,19,['Do Not Sell My Information']
922,913,[]
923,481,['Do not sell or share my personal information']
924,1041,['Do Not Sell or Share My Personal Information']
925,388,[]
926,265,[]
927,791,['Do Not Sell or Share My Personal Information']
928,239,[]
929,90,[]
930,334,['Do Not Sell My Information']
931,49,[]
932,423,[]
933,936,[]
934,598,['Do Not Sell or Share My Personal Information']
935,183,[]
936,488,['Your Privacy Choices ']
937,661,[]
938,935,[]
939,195,['Your Privacy Choices']
940,52,['Do Not Sell My Personal Information']
941,942,['Do Not Sell My Personal Information']
942,80,['Do Not Sell or Share My Personal Information']
943,427,[]
944,1068,[]
945,1020,[]
946,911,[]
947,6,[]
948,966,['Your Privacy Choices']
949,604,[]
950,316,['Do Not Sell or Share My Personal Information / Personal Data Opt-out']
951,771,['Do not sell my personal information']
952,747,[]
953,105,[]
954,61,[]
955,123,['Do Not Sell My Personal Information']
956,804,['Do Not Sell My Information']
957,690,['Do Not Sell My Info']
958,615,"['Do Not Share My Personal Information', 'submit a Do Not Share request']"
959,231,[]
960,319,['Do Not Sell My Personal Information']
961,308,[]
962,999,[]
963,962,['AdChoices / Do Not Sell My Info']
964,813,['Do Not Sell My Personal Information']
965,973,['Do Not Sell My Personal Information']
966,393,[]
967,861,[]
968,867,[]
969,617,[]
970,152,['Do Not Sell My Information']
971,330,[]
972,546,[]
973,127,[]
974,695,[]
975,606,[]
976,99,[]
977,238,['Do Not Sell']
978,193,[]
979,627,[]
980,846,[]
981,104,['Do Not Sell or Share My Personal Information']
982,609,[]
983,198,['Do Not Sell My Personal Information']
984,147,[]
985,667,['Do not sell my data']
986,477,[]
987,765,[]
988,871,['Do Not Sell My Personal Information']
989,713,[]
990,859,['Do not sell or share my personal information']
991,566,[]
992,544,[' Your Privacy Choices ']
993,590,[]
994,1047,[]
995,587,[]
996,873,[]
997,1062,[]
998,753,[]
999,309,['                                            Your Privacy Choices']
1000,428,['Do Not Sell My Personal Information']
1001,96,[]
1002,772,[]
1003,375,['California Customers Only: Do Not Sell My Info']
1004,215,[' DO NOT SELL MY INFORMATION ']
1005,860,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1006,128,[]
1007,915,[]
1008,906,[]
1009,409,[]
1010,416,[]
1011,515,[]
1012,1038,[]
1013,448,['Do not share objects or tools between workers without appropriately disinfecting them']
1014,343,['Your Ads Privacy Choices']
1015,553,"['                Do Not Sell My Personal Information', '                          Do Not Sell My Personal Information']"
1016,585,[]
1017,868,[]
1018,1005,[]
1019,322,[]
1020,639,[]
1021,103,[' Your Privacy Choices']
1022,600,[]
1023,814,['Manage Your Privacy Choices(Open in a new window)']
1024,948,['Do Not Sell or Share My Personal Information']
1025,381,['Do not sell or share my personal information']
1026,295,['Do Not Sell or Share My Personal Information']
1027,974,['Your Privacy Choices']
1028,45,[]
1029,793,[]
1030,379,[]
1031,521,[]
1032,896,['            Your California Privacy Choices']
1033,85,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1034,177,[]
1035,927,[]
1036,36,['Do Not Share My Personal Information']
1037,719,"['Do Not Sell or Share My Info', 'Do Not Sell or Share My Personal Information']"
1038,575,[]
1039,14,[]
1040,471,[]
1041,1048,[]
1042,140,['Your Privacy Choices']
1043,361,[]
1044,484,[]
1045,498,['Do Not Sell My Personal Information']
1046,341,[]
1047,897,[]
1048,16,[]
1049,1067,[]
1050,157,[]
1051,525,['Your California Privacy Choices']
1052,73,[]
1053,139,[]
1054,754,[]
1055,563,[]
1056,554,['Do Not Sell or Share My Personal Information']
1057,153,[]
1058,336,[]
1059,919,['Do Not Sell Or Share My Information']
1060,27,[]
1061,406,[]
1062,269,['Do Not Sell My Personal Information']
1063,403,['Do Not Sell My Info']
1064,866,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1065,424,[]
