,Index,Check_x,Do not sell Text_x,Do not sell Found_x,Check_y,Do not sell Text_y,Do not sell Found_y,2023-03-05 Selenium Searchkey_x,Do not sell score_x,Privacy Choice score_x,Opt out score_x,2023-03-05 Selenium Searchkey_y,Do not sell score_y,Privacy Choice score_y,Opt out score_y
597,597,False,,,False,,,,,,,,,,
598,598,False,,,False,,,,,,,,,,
599,599,False,,,False,,,,,,,,,,
600,600,False,,,False,,,,,,,,,,
601,601,False,,,False,,,,,,,,,,
602,602,False,,,False,,,,,,,,,,
603,603,False,,,False,,,,,,,,,,
604,604,False,,,False,,,,,,,,,,
605,605,False,,,False,,,,,,,,,,
606,606,False,,,False,,,,,,,,,,
607,607,False,,,False,,,,,,,,,,
608,608,False,,,False,,,,,,,,,,
609,609,False,,,False,,,,,,,,,,
610,610,False,,,False,,,,,,,,,,
611,611,False,,,False,,,,,,,,,,
612,612,False,,,False,,,,,,,,,,
613,613,False,,,False,,,,,,,,,,
614,614,False,,,False,,,,,,,,,,
615,615,False,,,False,,,,,,,,,,
616,616,False,,,False,,,,,,,,,,
617,617,False,,,False,,,,,,,,,,
618,618,False,,,False,,,,,,,,,,
619,619,False,,,False,,,,,,,,,,
620,620,False,,,False,,,,,,,,,,
621,621,False,,,False,,,,,,,,,,
622,622,False,,,False,,,,,,,,,,
623,623,False,,,False,,,,,,,,,,
624,624,False,,,False,,,,,,,,,,
625,625,False,,,False,,,,,,,,,,
626,626,False,,,False,,,,,,,,,,
627,627,False,,,False,,,,,,,,,,
628,628,False,,,False,,,,,,,,,,
629,629,False,,,False,,,,,,,,,,
630,630,False,,,False,,,,,,,,,,
631,631,False,,,False,,,,,,,,,,
632,632,False,,,False,,,,,,,,,,
633,633,False,,,False,,,,,,,,,,
634,634,False,,,False,,,,,,,,,,
635,635,False,,,False,,,,,,,,,,
636,636,False,,,False,,,,,,,,,,
637,637,False,,,False,,,,,,,,,,
638,638,False,,,False,,,,,,,,,,
639,639,False,,,False,,,,,,,,,,
640,640,False,,,False,,,,,,,,,,
641,641,False,,,False,,,,,,,,,,
642,642,False,,,False,,,,,,,,,,
643,643,False,,,False,,,,,,,,,,
644,644,False,,,False,,,,,,,,,,
645,645,False,,,False,,,,,,,,,,
646,646,False,,,False,,,,,,,,,,
647,647,False,,,False,,,,,,,,,,
648,648,False,,,False,,,,,,,,,,
649,649,False,,,False,,,,,,,,,,
650,650,False,,,False,,,,,,,,,,
651,651,False,,,False,,,,,,,,,,
652,652,False,,,False,,,,,,,,,,
653,653,False,,,False,,,,,,,,,,
654,654,False,,,False,,,,,,,,,,
655,655,False,,,False,,,,,,,,,,
656,656,False,,,False,,,,,,,,,,
657,657,False,,,False,,,,,,,,,,
658,658,False,,,False,,,,,,,,,,
659,659,False,,,False,,,,,,,,,,
660,660,False,,,False,,,,,,,,,,
661,661,False,,,False,,,,,,,,,,
662,662,False,,,False,,,,,,,,,,
663,663,False,,,False,,,,,,,,,,
664,664,False,,,False,,,,,,,,,,
665,665,False,,,False,,,,,,,,,,
666,666,False,,,False,,,,,,,,,,
667,667,False,,,False,,,,,,,,,,
668,668,False,,,False,,,,,,,,,,
669,669,False,,,False,,,,,,,,,,
670,670,False,,,False,,,,,,,,,,
671,671,False,,,False,,,,,,,,,,
672,672,False,,,False,,,,,,,,,,
673,673,False,,,False,,,,,,,,,,
674,674,False,,,False,,,,,,,,,,
675,675,False,,,False,,,,,,,,,,
676,676,False,,,False,,,,,,,,,,
677,677,False,,,False,,,,,,,,,,
678,678,False,,,False,,,,,,,,,,
679,679,False,,,False,,,,,,,,,,
680,680,False,,,False,,,,,,,,,,
681,681,False,,,False,,,,,,,,,,
682,682,False,,,False,,,,,,,,,,
683,683,False,,,False,,,,,,,,,,
684,684,False,,,False,,,,,,,,,,
685,685,False,,,False,,,,,,,,,,
686,686,False,,,False,,,,,,,,,,
687,687,False,,,False,,,,,,,,,,
688,688,False,,,False,,,,,,,,,,
689,689,False,,,False,,,,,,,,,,
690,690,False,,,False,,,,,,,,,,
691,691,False,,,False,,,,,,,,,,
692,692,False,,,False,,,,,,,,,,
693,693,False,,,False,,,,,,,,,,
694,694,False,,,False,,,,,,,,,,
695,695,False,,,False,,,,,,,,,,
696,696,False,,,False,,,,,,,,,,
697,697,False,,,False,,,,,,,,,,
698,698,False,,,False,,,,,,,,,,
699,699,False,,,False,,,,,,,,,,
700,700,False,,,False,,,,,,,,,,
701,701,False,,,False,,,,,,,,,,
702,702,False,,,False,,,,,,,,,,
703,703,False,,,False,,,,,,,,,,
704,704,False,,,False,,,,,,,,,,
705,705,False,,,False,,,,,,,,,,
706,706,False,,,False,,,,,,,,,,
707,707,False,,,False,,,,,,,,,,
708,708,False,,,False,,,,,,,,,,
709,709,False,,,False,,,,,,,,,,
710,710,False,,,False,,,,,,,,,,
711,711,False,,,False,,,,,,,,,,
712,712,False,,,False,,,,,,,,,,
713,713,False,,,False,,,,,,,,,,
714,714,False,,,False,,,,,,,,,,
715,715,False,,,False,,,,,,,,,,
716,716,False,,,False,,,,,,,,,,
717,717,False,,,False,,,,,,,,,,
718,718,False,,,False,,,,,,,,,,
719,719,False,,,False,,,,,,,,,,
720,720,False,,,False,,,,,,,,,,
721,721,False,,,False,,,,,,,,,,
722,722,False,,,False,,,,,,,,,,
723,723,False,,,False,,,,,,,,,,
724,724,False,,,False,,,,,,,,,,
725,725,False,,,False,,,,,,,,,,
726,726,False,,,False,,,,,,,,,,
727,727,False,,,False,,,,,,,,,,
728,728,False,,,False,,,,,,,,,,
729,729,False,,,False,,,,,,,,,,
730,730,False,,,False,,,,,,,,,,
731,731,False,,,False,,,,,,,,,,
732,732,False,,,False,,,,,,,,,,
733,733,False,,,False,,,,,,,,,,
734,734,False,,,False,,,,,,,,,,
735,735,False,,,False,,,,,,,,,,
736,736,False,,,False,,,,,,,,,,
737,737,False,,,False,,,,,,,,,,
738,738,False,,,False,,,,,,,,,,
739,739,False,,,False,,,,,,,,,,
740,740,False,,,False,,,,,,,,,,
741,741,False,,,False,,,,,,,,,,
742,742,False,,,False,,,,,,,,,,
743,743,False,,,False,,,,,,,,,,
744,744,False,,,False,,,,,,,,,,
745,745,False,,,False,,,,,,,,,,
746,746,False,,,False,,,,,,,,,,
747,747,False,,,False,,,,,,,,,,
748,748,False,,,False,,,,,,,,,,
749,749,False,,,False,,,,,,,,,,
750,750,False,,,False,,,,,,,,,,
751,751,False,,,False,,,,,,,,,,
752,752,False,,,False,,,,,,,,,,
753,753,False,,,False,,,,,,,,,,
754,754,False,,,False,,,,,,,,,,
755,755,False,,,False,,,,,,,,,,
756,756,False,,,False,,,,,,,,,,
757,757,False,,,False,,,,,,,,,,
758,758,False,,,False,,,,,,,,,,
759,759,False,,,False,,,,,,,,,,
760,760,False,,,False,,,,,,,,,,
761,761,False,,,False,,,,,,,,,,
762,762,False,,,False,,,,,,,,,,
763,763,False,,,False,,,,,,,,,,
764,764,False,,,False,,,,,,,,,,
765,765,False,,,False,,,,,,,,,,
766,766,False,,,False,,,,,,,,,,
767,767,False,,,False,,,,,,,,,,
768,768,False,,,False,,,,,,,,,,
769,769,False,,,False,,,,,,,,,,
770,770,False,,,False,,,,,,,,,,
771,771,False,,,False,,,,,,,,,,
772,772,False,,,False,,,,,,,,,,
773,773,False,,,False,,,,,,,,,,
774,774,False,,,False,,,,,,,,,,
775,775,False,,,False,,,,,,,,,,
776,776,False,,,False,,,,,,,,,,
777,777,False,,,False,,,,,,,,,,
778,778,False,,,False,,,,,,,,,,
779,779,False,,,False,,,,,,,,,,
780,780,False,,,False,,,,,,,,,,
781,781,False,,,False,,,,,,,,,,
782,782,False,,,False,,,,,,,,,,
783,783,False,,,False,,,,,,,,,,
784,784,False,,,False,,,,,,,,,,
785,785,False,,,False,,,,,,,,,,
786,786,False,,,False,,,,,,,,,,
787,787,False,,,False,,,,,,,,,,
788,788,False,,,False,,,,,,,,,,
789,789,False,,,False,,,,,,,,,,
790,790,False,,,False,,,,,,,,,,
791,791,False,,,False,,,,,,,,,,
792,792,False,,,False,,,,,,,,,,
793,793,False,,,False,,,,,,,,,,
794,794,False,,,False,,,,,,,,,,
795,795,False,,,False,,,,,,,,,,
796,796,False,,,False,,,,,,,,,,
797,797,False,,,False,,,,,,,,,,
798,798,False,,,False,,,,,,,,,,
799,799,False,,,False,,,,,,,,,,
800,800,False,,,False,,,,,,,,,,
801,801,False,,,False,,,,,,,,,,
802,802,False,,,False,,,,,,,,,,
803,803,False,,,False,,,,,,,,,,
804,804,False,,,False,,,,,,,,,,
805,805,False,,,False,,,,,,,,,,
806,806,False,,,False,,,,,,,,,,
807,807,False,,,False,,,,,,,,,,
808,808,False,,,False,,,,,,,,,,
809,809,False,,,False,,,,,,,,,,
810,810,False,,,False,,,,,,,,,,
811,811,False,,,False,,,,,,,,,,
812,812,False,,,False,,,,,,,,,,
813,813,False,,,False,,,,,,,,,,
814,814,False,,,False,,,,,,,,,,
815,815,False,,,False,,,,,,,,,,
816,816,False,,,False,,,,,,,,,,
817,817,False,,,False,,,,,,,,,,
818,818,False,,,False,,,,,,,,,,
819,819,False,,,False,,,,,,,,,,
820,820,False,,,False,,,,,,,,,,
821,821,False,,,False,,,,,,,,,,
822,822,False,,,False,,,,,,,,,,
823,823,False,,,False,,,,,,,,,,
824,824,False,,,False,,,,,,,,,,
825,825,False,,,False,,,,,,,,,,
826,826,False,,,False,,,,,,,,,,
827,827,False,,,False,,,,,,,,,,
828,828,False,,,False,,,,,,,,,,
829,829,False,,,False,,,,,,,,,,
830,830,False,,,False,,,,,,,,,,
831,831,False,,,False,,,,,,,,,,
832,832,False,,,False,,,,,,,,,,
833,833,False,,,False,,,,,,,,,,
834,834,False,,,False,,,,,,,,,,
835,835,False,,,False,,,,,,,,,,
836,836,False,,,False,,,,,,,,,,
837,837,False,,,False,,,,,,,,,,
838,838,False,,,False,,,,,,,,,,
839,839,False,,,False,,,,,,,,,,
840,840,False,,,False,,,,,,,,,,
841,841,False,,,False,,,,,,,,,,
842,842,False,,,False,,,,,,,,,,
843,843,False,,,False,,,,,,,,,,
844,844,False,,,False,,,,,,,,,,
845,845,False,,,False,,,,,,,,,,
846,846,False,,,False,,,,,,,,,,
847,847,False,,,False,,,,,,,,,,
848,848,False,,,False,,,,,,,,,,
849,849,False,,,False,,,,,,,,,,
850,850,False,,,False,,,,,,,,,,
851,851,False,,,False,,,,,,,,,,
852,852,False,,,False,,,,,,,,,,
853,853,False,,,False,,,,,,,,,,
854,854,False,,,False,,,,,,,,,,
855,855,False,,,False,,,,,,,,,,
856,856,False,,,False,,,,,,,,,,
857,857,False,,,False,,,,,,,,,,
858,858,False,,,False,,,,,,,,,,
859,859,False,,,False,,,,,,,,,,
860,860,False,,,False,,,,,,,,,,
861,861,False,,,False,,,,,,,,,,
862,862,False,,,False,,,,,,,,,,
863,863,False,,,False,,,,,,,,,,
864,864,False,,,False,,,,,,,,,,
865,865,False,,,False,,,,,,,,,,
866,866,False,,,False,,,,,,,,,,
867,867,False,,,False,,,,,,,,,,
868,868,False,,,False,,,,,,,,,,
869,869,False,,,False,,,,,,,,,,
870,870,False,,,False,,,,,,,,,,
871,871,False,,,False,,,,,,,,,,
872,872,False,,,False,,,,,,,,,,
873,873,False,,,False,,,,,,,,,,
874,874,False,,,False,,,,,,,,,,
875,875,False,,,False,,,,,,,,,,
876,876,False,,,False,,,,,,,,,,
877,877,False,,,False,,,,,,,,,,
878,878,False,,,False,,,,,,,,,,
879,879,False,,,False,,,,,,,,,,
880,880,False,,,False,,,,,,,,,,
881,881,False,,,False,,,,,,,,,,
882,882,False,,,False,,,,,,,,,,
883,883,False,,,False,,,,,,,,,,
884,884,False,,,False,,,,,,,,,,
885,885,False,,,False,,,,,,,,,,
886,886,False,,,False,,,,,,,,,,
887,887,False,,,False,,,,,,,,,,
888,888,False,,,False,,,,,,,,,,
889,889,False,,,False,,,,,,,,,,
890,890,False,,,False,,,,,,,,,,
891,891,False,,,False,,,,,,,,,,
892,892,False,,,False,,,,,,,,,,
893,893,False,,,False,,,,,,,,,,
894,894,False,,,False,,,,,,,,,,
895,895,False,,,False,,,,,,,,,,
896,896,False,,,False,,,,,,,,,,
897,897,False,,,False,,,,,,,,,,
898,898,False,,,False,,,,,,,,,,
899,899,False,,,False,,,,,,,,,,
900,900,False,,,False,,,,,,,,,,
901,901,False,,,False,,,,,,,,,,
902,902,False,,,False,,,,,,,,,,
903,903,False,,,False,,,,,,,,,,
904,904,False,,,False,,,,,,,,,,
905,905,False,,,False,,,,,,,,,,
906,906,False,,,False,,,,,,,,,,
907,907,False,,,False,,,,,,,,,,
908,908,False,,,False,,,,,,,,,,
909,909,False,,,False,,,,,,,,,,
910,910,False,,,False,,,,,,,,,,
911,911,False,,,False,,,,,,,,,,
912,912,False,,,False,,,,,,,,,,
913,913,False,,,False,,,,,,,,,,
914,914,False,,,False,,,,,,,,,,
915,915,False,,,False,,,,,,,,,,
916,916,False,,,False,,,,,,,,,,
917,917,False,,,False,,,,,,,,,,
918,918,False,,,False,,,,,,,,,,
919,919,False,,,False,,,,,,,,,,
920,920,False,,,False,,,,,,,,,,
921,921,False,,,False,,,,,,,,,,
922,922,False,,,False,,,,,,,,,,
923,923,False,,,False,,,,,,,,,,
924,924,False,,,False,,,,,,,,,,
925,925,False,,,False,,,,,,,,,,
926,926,False,,,False,,,,,,,,,,
927,927,False,,,False,,,,,,,,,,
928,928,False,,,False,,,,,,,,,,
929,929,False,,,False,,,,,,,,,,
930,930,False,,,False,,,,,,,,,,
931,931,False,,,False,,,,,,,,,,
932,932,False,,,False,,,,,,,,,,
933,933,False,,,False,,,,,,,,,,
934,934,False,,,False,,,,,,,,,,
935,935,False,,,False,,,,,,,,,,
936,936,False,,,False,,,,,,,,,,
937,937,False,,,False,,,,,,,,,,
938,938,False,,,False,,,,,,,,,,
939,939,False,,,False,,,,,,,,,,
940,940,False,,,False,,,,,,,,,,
941,941,False,,,False,,,,,,,,,,
942,942,False,,,False,,,,,,,,,,
943,943,False,,,False,,,,,,,,,,
944,944,False,,,False,,,,,,,,,,
945,945,False,,,False,,,,,,,,,,
946,946,False,,,False,,,,,,,,,,
947,947,False,,,False,,,,,,,,,,
948,948,False,,,False,,,,,,,,,,
949,949,False,,,False,,,,,,,,,,
950,950,False,,,False,,,,,,,,,,
951,951,False,,,False,,,,,,,,,,
952,952,False,,,False,,,,,,,,,,
953,953,False,,,False,,,,,,,,,,
954,954,False,,,False,,,,,,,,,,
955,955,False,,,False,,,,,,,,,,
956,956,False,,,False,,,,,,,,,,
957,957,False,,,False,,,,,,,,,,
958,958,False,,,False,,,,,,,,,,
959,959,False,,,False,,,,,,,,,,
960,960,False,,,False,,,,,,,,,,
961,961,False,,,False,,,,,,,,,,
962,962,False,,,False,,,,,,,,,,
963,963,False,,,False,,,,,,,,,,
964,964,False,,,False,,,,,,,,,,
965,965,False,,,False,,,,,,,,,,
966,966,False,,,False,,,,,,,,,,
967,967,False,,,False,,,,,,,,,,
968,968,False,,,False,,,,,,,,,,
969,969,False,,,False,,,,,,,,,,
970,970,False,,,False,,,,,,,,,,
971,971,False,,,False,,,,,,,,,,
972,972,False,,,False,,,,,,,,,,
973,973,False,,,False,,,,,,,,,,
974,974,False,,,False,,,,,,,,,,
975,975,False,,,False,,,,,,,,,,
976,976,False,,,False,,,,,,,,,,
977,977,False,,,False,,,,,,,,,,
978,978,False,,,False,,,,,,,,,,
979,979,False,,,False,,,,,,,,,,
980,980,False,,,False,,,,,,,,,,
981,981,False,,,False,,,,,,,,,,
982,982,False,,,False,,,,,,,,,,
983,983,False,,,False,,,,,,,,,,
984,984,False,,,False,,,,,,,,,,
985,985,False,,,False,,,,,,,,,,
986,986,False,,,False,,,,,,,,,,
987,987,False,,,False,,,,,,,,,,
988,988,False,,,False,,,,,,,,,,
989,989,False,,,False,,,,,,,,,,
990,990,False,,,False,,,,,,,,,,
991,991,False,,,False,,,,,,,,,,
992,992,False,,,False,,,,,,,,,,
993,993,False,,,False,,,,,,,,,,
994,994,False,,,False,,,,,,,,,,
995,995,False,,,False,,,,,,,,,,
996,996,False,,,False,,,,,,,,,,
997,997,False,,,False,,,,,,,,,,
998,998,False,,,False,,,,,,,,,,
999,999,False,,,False,,,,,,,,,,
1000,1000,False,,,False,,,,,,,,,,
1001,1001,False,,,False,,,,,,,,,,
1002,1002,False,,,False,,,,,,,,,,
1003,1003,False,,,False,,,,,,,,,,
1004,1004,False,,,False,,,,,,,,,,
1005,1005,False,,,False,,,,,,,,,,
1006,1006,False,,,False,,,,,,,,,,
1007,1007,False,,,False,,,,,,,,,,
1008,1008,False,,,False,,,,,,,,,,
1009,1009,False,,,False,,,,,,,,,,
1010,1010,False,,,False,,,,,,,,,,
1011,1011,False,,,False,,,,,,,,,,
1012,1012,False,,,False,,,,,,,,,,
1013,1013,False,,,False,,,,,,,,,,
1014,1014,False,,,False,,,,,,,,,,
1015,1015,False,,,False,,,,,,,,,,
1016,1016,False,,,False,,,,,,,,,,
1017,1017,False,,,False,,,,,,,,,,
1018,1018,False,,,False,,,,,,,,,,
1019,1019,False,,,False,,,,,,,,,,
1020,1020,False,,,False,,,,,,,,,,
1021,1021,False,,,False,,,,,,,,,,
1022,1022,False,,,False,,,,,,,,,,
1023,1023,False,,,False,,,,,,,,,,
1024,1024,False,,,False,,,,,,,,,,
1025,1025,False,,,False,,,,,,,,,,
1026,1026,False,,,False,,,,,,,,,,
1027,1027,False,,,False,,,,,,,,,,
1028,1028,False,,,False,,,,,,,,,,
1029,1029,False,,,False,,,,,,,,,,
1030,1030,False,,,False,,,,,,,,,,
1031,1031,False,,,False,,,,,,,,,,
1032,1032,False,,,False,,,,,,,,,,
1033,1033,False,,,False,,,,,,,,,,
1034,1034,False,,,False,,,,,,,,,,
1035,1035,False,,,False,,,,,,,,,,
1036,1036,False,,,False,,,,,,,,,,
1037,1037,False,,,False,,,,,,,,,,
1038,1038,False,,,False,,,,,,,,,,
1039,1039,False,,,False,,,,,,,,,,
1040,1040,False,,,False,,,,,,,,,,
1041,1041,False,,,False,,,,,,,,,,
1042,1042,False,,,False,,,,,,,,,,
1043,1043,False,,,False,,,,,,,,,,
1044,1044,False,,,False,,,,,,,,,,
1045,1045,False,,,False,,,,,,,,,,
1046,1046,False,,,False,,,,,,,,,,
1047,1047,False,,,False,,,,,,,,,,
1048,1048,False,,,False,,,,,,,,,,
1049,1049,False,,,False,,,,,,,,,,
1050,1050,False,,,False,,,,,,,,,,
1051,1051,False,,,False,,,,,,,,,,
1052,1052,False,,,False,,,,,,,,,,
1053,1053,False,,,False,,,,,,,,,,
1054,1054,False,,,False,,,,,,,,,,
1055,1055,False,,,False,,,,,,,,,,
1056,1056,False,,,False,,,,,,,,,,
1057,1057,False,,,False,,,,,,,,,,
1058,1058,False,,,False,,,,,,,,,,
1059,1059,False,,,False,,,,,,,,,,
1060,1060,False,,,False,,,,,,,,,,
1061,1061,False,,,False,,,,,,,,,,
1062,1062,False,,,False,,,,,,,,,,
1063,1063,False,,,False,,,,,,,,,,
1064,1064,False,,,False,,,,,,,,,,
1065,1065,False,,,False,,,,,,,,,,
1066,1066,False,,,False,,,,,,,,,,
1067,1067,False,,,False,,,,,,,,,,
1068,1068,False,,,False,,,,,,,,,,
1069,1069,False,,,False,,,,,,,,,,
1070,1070,False,,,False,,,,,,,,,,
1071,1071,False,,,False,,,,,,,,,,
1072,1072,False,,,False,,,,,,,,,,
1073,1073,False,,,False,,,,,,,,,,
1074,1074,False,,,False,,,,,,,,,,
1075,1075,False,,,False,,,,,,,,,,
1076,1076,False,,,False,,,,,,,,,,
1077,1077,False,,,False,,,,,,,,,,
1078,1078,False,,,False,,,,,,,,,,
1079,1079,False,,,False,,,,,,,,,,
1080,1080,False,,,False,,,,,,,,,,
1081,1081,False,,,False,,,,,,,,,,
1082,1082,False,,,False,,,,,,,,,,
1083,1083,False,,,False,,,,,,,,,,
1084,1084,False,,,False,,,,,,,,,,
1085,1085,False,,,False,,,,,,,,,,
1086,1086,False,,,False,,,,,,,,,,
1087,1087,False,,,False,,,,,,,,,,
1088,1088,False,,,False,,,,,,,,,,
1089,1089,False,,,False,,,,,,,,,,
