,Unnamed: 0,category,sub category,website,url,Index,Search key
0,0,,,Petsuppliesplus.Com,https://www.petsuppliesplus.com/,200,
1,1,,Pet Websites,Akc.Org,https://www.akc.org/,201,
2,2,,,Iheartdogs.Com,https://iheartdogs.com/,202,
3,3,,,Dogtime.Com,https://dogtime.com/,203,
4,4,,,Petsmart.Com,https://www.petsmart.com/,204,
5,5,,,Petfinder.Com,https://www.petfinder.com/,205,Do Not Sell Or Share My Personal Information
6,6,,,Petco.Com,https://www.petco.com/shop/en/petcostore,206,
7,7,,,Petmd.Com,https://www.petmd.com/,207,
8,8,,,Adoptapet.Com,https://www.adoptapet.com/,208,
9,9,,,Cesarsway.Com,https://www.cesarsway.com/,209,
10,10,,,Vetstreet.Com,https://www.vetstreet.com/,210,
11,11,,,Dogbreedinfo.Com,http://dogbreedinfo.com/,211,
12,12,,,Peta.Org,https://www.peta.org/,212,
13,13,,,Puppyfind.Com,https://puppies.com/,213,
14,14,,,Backyardchickens.Com,https://www.backyardchickens.com/,214,Do not sell or share my personal information.
15,15,,,Dogster.Com,https://www.dogster.com/,215,
16,16,,,Yourpurebredpuppy.Com,https://www.yourpurebredpuppy.com/,216,
17,17,,,Thecatsite.Com,https://thecatsite.com/,217,Do not sell or share my personal information.
18,18,,,Thedodo.Com,https://www.thedodo.com/,218,Do Not Sell or Share My Personal Information
19,19,Publishing,Best Book Websites,Amazon.Com,https://www.amazon.com/,219,
20,20,,,Ebrary.Com,https://about.proquest.com/en/products-services/ebooks-main/,220,
21,21,,,Goodreads.Com,https://www.goodreads.com/,221,
22,22,,,Cambridge.Org,https://www.cambridge.org/,222,
23,23,,,Overstock.Com,https://www.overstock.com/,223,
24,24,,,Scribd.Com,https://www.scribd.com/,224,
25,25,,,Barnesandnoble.Com,https://www.barnesandnoble.com/,225,Do Not Sell My Personal Information
26,26,,,Wattpad.Com,https://www.wattpad.com/,226,
27,27,,,Wiley.Com,https://www.wiley.com/en-us,227,
28,28,,,Ebook3000.Com,http://ebook3000.com/,228,
29,29,,,Hmhco.Com,https://www.hmhco.com/,229,
30,30,,,Springer.Com,https://www.springer.com/us,230,
31,31,,,Issuu.Com,https://issuu.com/,231,
32,32,,,Audible.Com,https://www.audible.com/,232,
33,33,,,Chegg.Com,https://www.chegg.com/,233,DO NOT SELL MY INFO
34,34,,,Mheducation.Com,https://www.mheducation.com/,234,
35,35,,,Scholastic.Com,https://www.scholastic.com/home,235,Do Not Sell My Info
36,36,,,Jstor.Org,https://www.jstor.org/,236,
37,37,,Book Review Websites,Goodreads.Com,https://www.goodreads.com/,237,
38,38,,,Publishersweekly.Com,https://www.publishersweekly.com/,238,Do Not Sell
39,39,,,Westeros.Org,https://westeros.org/,239,
40,40,,,Nybooks.Com,https://www.nybooks.com/,240,
41,41,,,Librarything.Com,https://www.librarything.com/,241,
42,42,,,Kirkusreviews.Com,https://www.kirkusreviews.com/,242,
43,43,,,Ebookfriendly.Com,https://ebookfriendly.com/,243,
44,44,,EBook Sites,Ebrary.Com,https://about.proquest.com/en/products-services/ebooks-main/,244,
45,45,,,Ebook3000.Com,http://ebook3000.com/,245,
46,46,,,Wikibooks.Org,https://www.wikibooks.org/,246,
47,47,,,Overdrive.Com,https://www.overdrive.com/,247,
48,48,,,Freemake.Com,https://www.freemake.com/,248,
49,49,,,Bookdepository.Com,https://www.bookdepository.com/,249,
