,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,894,education_894,[],[],['Opt Out'],[],[]
1,1079,ehealthinsurance_1079,[],[],[],[],[]
2,1005,shutterstock_1005,['Do Not Sell My Personal Information'],[],[],[],[]
3,928,co_928,[],[],[],[],[]
4,803,com_803,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
5,820,audiusa_820,['Do Not Sell or Share My Personal Information'],[],"['If you have blocked cookies through your browser settings, we will be unable to comply with your Preference Center opt out request.']",[],[]
6,697,ssense_697,[],[],[],[],[]
7,1025,bizjournals_1025,['Do Not Sell or Share My Personal Information; Limit the Use of My Sensitive Personal Information'],['Your Privacy Choices'],"['This will also limit the use of your sensitive personal information. This opt out function is brand-, browser-, and device-specific. Therefore, if you visit other ACBJ brands, visit this site from a different browser or device, or clear your cookies, you will need to opt out of sales/shares through cookies again.\n', ' Since your sensitive personal information may be used in some of the sales/shares described above, we treat your request to opt out of sales/shares as a request to limit the use of your sensitive personal information in that context.', 'opt out of both types of sales/shares', 'move the “Sell/Share My Personal Information On This Site Using Cookies” toggle to the left, submit the Opt Out Form, and press “Confirm my Choices.”', 'provide your information on the Opt Out Form below, which will help us locate your records, and press submit.', 'opt out of other sales/shares,', 'opt out of online sales/shares that occur on this site', '\nThe California Consumer Privacy Act (CCPA) grants California consumers the right to opt out of the “sale” and “sharing” (as those terms are defined under applicable law) of their personal information, and to limit the use and disclosure of their sensitive personal information. ACBJ may sell/share your personal information depending on the ways in which you interact with us. We may also use and disclose certain of your sensitive personal information for Online Behavioral Advertising (OBA) and cross-contextual behavioral advertising purposes. \n', 'If you opt out, your personal information may continue to be disclosed to our service providers as permitted under applicable law. You may also continue to see advertising that may include interest-based information about your visit and information from third parties.  Please remember that this opt out is brand-, browser-, and device-specific, so if you visit other ACBJ brands, visit this site from a different browser or device, or clear your cookies, you will need to opt out again.']",[],[]
8,935,geeksforgeeks_935,[],[],[],[],[]
9,846,avon_846,[],[],[],[],[]
10,1065,acg_1065,[],[],[],[],[]
11,675,consumerreports_675,[' Do Not Sell or Share My Personal Information '],[],"['Directions to Opt Out of Facebook Commenting', 'Opt Out of Facebook Commenting', '\nFollow these directions to opt out of ', 'CR shares personal information with third parties through the use of third party tracking technologies (or cookies) for online users and through sharing certain information about print members for marketing purposes. We do this to help support our nonprofit mission and do not accept third party advertising. But we understand that you may prefer that we not share your information in these ways. Here is how you can opt out of this type of data sharing:\n', ' If you are a Print or All-Access Member and receive Consumer Reports magazine or Consumer Reports on Health through the mail, we may share your name and mailing address for direct mail purposes with selected companies offering products or services that we believe will be of interest to you. We do this to improve our customer list and help support our mission. If you prefer not to receive these offers, please click the Opt Out link ']",[],[]
12,990,stubhub_990,[],[],[],[],[]
13,1047,pnc_1047,[],[],[],['Read a summary of privacy rights for California residents'],[]
14,838,ulta_838,"['', 'Do Not Sell My Info', 'Do Not Sell My Personal Information']",[],"[' Clearing your browser cookies at any time will undo preferences saved here. To re-save preferences, please return to this screen after clearing your cookies. Also, please note that the option selected here will only apply to the device you are currently using.  You may also opt out of advertising cookies from any other devices you use to access our website or mobile applications.']",[],[]
15,866,harpersbazaar_866,[],"['', 'Your Privacy Choices', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
16,700,ae_700,[],[],[],[],[]
17,989,amctheatres_989,[],[],[],[],[]
18,840,fragrantica_840,[],[],[],[],[]
19,949,brainpop_949,"['Do not sell or share my personal information', '\n          Do Not Sell My Personal Information\n        ']",[],[],[],[]
20,1080,collegeboard_1080,[],[],[],[],[]
21,743,com_743,[],[],[],[],[]
22,1059,libertymutual_1059,['Do Not Sell or Share My Personal Information (CA Residents Only)'],['Your California Privacy Choices'],[],[],[]
23,951,com_951,[],[],[],[],[]
24,1030,ft_1030,['Do Not Sell or Share My Personal Information'],[],"['', ', including other ways to opt out.', 'If you are a California resident, the California Privacy Rights Act (CPRA) provides you with a right to opt out of the sale or sharing of your personal information. The definitions of ""sale"" and ""share"" are extremely broad under the CPRA, and may include sharing certain pieces of information with our advertising partners, such as cookie identifiers, geolocation and interactions with advertisements, for the purposes of showing you advertising that is relevant to your interests. You can find more information about this in our ', 'Opt out of personalised adverts']",[],[]
25,978,allmusic_978,[''],[],[],[],[]
26,782,net_782,[],[],[],[],[]
27,776,luxottica_776,['Do not sell or share my personal information'],[],[],[],[]
28,953,com_953,[],[],[],[],[]
29,872,lifeandstylemag_872,"['Do Not Sell', 'Do Not Sell My Personal Information']",[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
30,1017,wsj_1017,"['Do Not Sell or Share My Personal Information', '']",[],[],[],[]
31,1066,progressive_1066,['Do Not Sell or Share My Personal Information (CA Residents Only)'],[],[],[],[]
32,718,jared_718,['Do Not Sell My Information'],[],[],[],[]
33,694,urbanoutfitters_694,"['', 'Do Not Sell My Personal Info']",[],[''],[''],[]
34,926,salary_926,"['Do Not Sell or Share My Personal Information | Salary.com', '', 'Do Not Sell or Share My Personal Information', 'Do Not Sell or Share My Information']",[],"['If you are a California resident, you have the right to opt out of our sale or sharing of your personal information.  To exercise this opt-out right, please submit your request to ']",[],[]
35,1016,businessinsider_1016,[''],['\n            Your Privacy Choices\n              '],[],[],[]
36,725,fredericks_725,[],[],['Opt Out'],[],[]
37,844,maccosmetics_844,"['DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS', '', 'Do Not Sell or Share My Personal Information / Targeted Ads', 'Your privacy is important to us. We do not sell your personal information for monetary consideration. Certain advertising practices may be considered a ”sale” under California law when the personal information is exchanged for non-monetary consideration. You have the right to opt out of these types of disclosures of your information. To understand the specific rights applicable to you, please review our Privacy Policy.']",[],"['Your privacy is important to us. We do not sell your personal information for monetary consideration. Certain advertising practices may be considered a ”sale” under California law when the personal information is exchanged for non-monetary consideration. You have the right to opt out of these types of disclosures of your information. To understand the specific rights applicable to you, please review our Privacy Policy.']",[],[]
38,833,boatshop24_833,['Do Not Sell My Personal Information'],[],[],[],[]
39,992,songkick_992,[],[],[],[],[]
40,970,dailymotion_970,"[""Don't Sell/Share my Personal Information or Target Ads""]",[],[],[],[]
41,829,vitalmx_829,[],[],[],[],[]
42,837,westmarine_837,['Do Not Sell Or Share My Personal Information'],[],[],[],[]
43,809,honda_809,[],['Your Privacy Choices '],[],[],[]
44,1014,com_1014,[],[],[],[],[]
45,963,com_963,"['', 'Do Not Sell or Share My Personal Information']",[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
46,682,sammobile_682,['Do not sell or share my personal information'],[],['Opt Out Advertising B.V. '],[],[]
47,915,com_915,[],[],[],[],[]
48,921,monster_921,[],['Your Privacy Choices\xa0'],[],[],[]
49,810,chevrolet_810,[],[],[],[],[]
50,902,justanswer_902,[],[],[],[],[]
51,756,heels_756,[],[],[],[],[]
52,770,framesdirect_770,[],[],[],[],[]
53,945,org_945,[],[],[],[],[]
54,649,spotify_649,[],"['\nPlease log in to your account to manage your privacy choices associated with your Spotify account.\n\n                ', ': Spotify may share additional personal data with third parties for tailored advertising purposes if you have a Spotify account. This toggle does not facilitate your privacy choices for any personal data associated with your Spotify account if you have not logged in.\n', 'Your Privacy Choices']",[],[],[]
55,674,pcworld_674,"['California: Do not Sell my Personal Info', '\n\t\t\t\t\tDo Not Sell My Info\t\t\t\t']",[],[],[],[]
56,688,victoriassecret_688,['Do Not Sell or Share My Personal Information'],[],[],[],[]
57,666,theverge_666,['Do Not Sell My Personal Info'],[],['Opt out of the sale or sharing of my info'],[],[]
58,1042,icicibank_1042,[],[],[],[],[]
59,699,llbean_699,['Do Not Sell or Share My Information'],[],['Targeted Advertising Opt Out'],[],[]
60,724,herroom_724,[],[],[],[],[]
61,903,peopleperhour_903,[],[],[],[],[]
62,793,autotrader_793,[],[],[],[],[]
63,794,caranddriver_794,[],"['', 'Your Privacy Choices', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
64,950,memrise_950,[],[],[],[],[]
65,985,lyricsfreak_985,[],[],[],[],[]
66,955,k12_955,[],[],[],[],[]
67,1082,org_1082,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.\n                If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
68,983,deezer_983,[],[],[],[],[]
69,784,airliners_784,['Do Not Sell My Data'],[],[],[],[]
70,982,last_982,['Do Not Sell My Personal Information'],[],"['\nTo opt out of our use of personal information associated with a device that may be considered “sales,” “sharing” or “targeted advertising,” move the toggle to the left or otherwise select your preferences.  You will need to renew this choice at each Paramount service you visit, if you clear your browser cookies, or if you return to this Paramount service using a different browser or device.\u202f\n\n\n\n\n\n\n\n\n\n\n', '\nTo opt out of our use of personal information associated with the email address you provided to us (such as through account registration, newsletters or marketing subscriptions) in connection with activities that may be considered “sales,” “sharing,” or “targeted advertising,” please submit your request ']",[],[]
71,721,victoriassecret_721,['Do Not Sell or Share My Personal Information'],[],[],[],[]
72,940,howstuffworks_940,['Do Not Sell My Info'],[],[],[],[]
73,667,gsmarena_667,['Do not sell my data'],['Your privacy choices'],[],[],[]
74,780,com_780,[],[],[],[],[]
75,856,makeupalley_856,['DO NOT SELL OR SHARE MY INFORMATION'],[],[],[],[]
76,765,payless_765,[],[],[],[],[]
77,862,marieclaire_862,"['', 'Do not sell or share my personal information']",[],"[""Opt out of the ‘sale' or 'share’ of your information"", 'Opt out of tracking and targeted advertising']",[],[]
78,668,pcmag_668,['Do Not Sell My Personal Information'],[],[],[],[]
79,889,academia_889,[],[],[],[],[]
80,681,net_681,"['Do Not Sell My Data', 'Boing Boing - Do Not Sell My Personal Information', 'I want to request that you ‘Do Not Sell My Personal Information’']",[],"['If you wish to opt out of the disclosure of your personal information to third parties by us, please use the below opt out and confirm your selection. Please note that after your opt out request is processed, you may continue seeing interest–based ads based on personal Information utilized by us or personal information disclosed to third parties prior to your opt out. You may separately opt out of the further disclosure of your personal information by third parties on the ']",[],[]
81,739,menswearhouse_739,['Do Not Sell or Share My Personal Information'],[],"[' and complete a request to “Opt Out of Sharing.”', ""\nMessage and data rates may apply. By providing my mobile number, I agree to receive recurring marketing text messages at the mobile number provided that may be sent using an automated system. Consent is not required to purchase goods or services from Men's Wearhouse.Text STOP to 66960 to opt out at any time. For info text HELP to 66960. See\n"", 'Certain states allow consumers to opt out of having their personal information shared across non-affiliated websites or platforms. This ‘sharing’ provides consumers with more relatable and pertinent advertising; however, we understand that some consumers do not want their information shared for this purpose. To turn off sharing for targeted marketing purposes, you must complete two steps, as sharing occurs through the use of cookies and through additional marketing processes offline.']",[],[]
82,974,pandora_974,[],['Your Privacy Choices'],"['When you visit our website, we and certain third parties, including advertising companies, use cookies to collect information about you, your device, and your visits to our website. We and third parties use the information for various purposes such as to make the site work as you expect it to and to provide personalized content.  To opt-out of certain cookies please modify your cookie settings below. Click the “Confirm My Choices” button to save your preferences \nIf you use different devices or browsers, you will need to indicate your opt-out choices on each of those devices and browsers.  \n\nTo opt out of certain categories of cookies, please move the toggle switch next to the cookie name from right (active) to left (inactive). \nLearn more about how we collect and process your data in our Privacy Policy:\n\n            ']",[],[]
83,1060,fidelity_1060,[],[],[],[],[]
84,656,oracle_656,['Do Not Sell My\nInfo'],"['', '\nPrivacy Choices', 'Privacy Choices | Oracle']","['You may opt out of Oracle’s email marketing by modifying your online profile as described above or by using our general unsubscribe automated link that is included in Oracle marketing emails.', '', 'Oracle enables you to opt out of cookies that are not required to enable core site functionality. Oracle uses its cookie preferences tool to process Internet advertising and tracking preferences. Once you have set your cookie preferences, Oracle will follow the specific choices you made on the cookie preferences tool. Please remember that if you delete your cookies, or use a different browser or computer, you will need to set your cookie preferences again. You may access or change your cookie preference for Oracle websites through the “Cookie Preferences” link provided in the Oracle website footers.']",[],[]
85,887,ted_887,[],[],[],[],[]
86,972,foxsports_972,[],"['', '\n          Your Privacy Choices | \n        ']",[],[],[]
87,802,carwale_802,[],[],[],[],[]
88,1062,usaa_1062,[],[],[],[],['Do Not Share My Personal Information']
89,897,fiverr_897,[],[],[],[],[]
90,772,eyebuydirect_772,['Do Not Sell or Share My Personal Information'],[],[],[],[]
91,726,soma_726,[''],['Your Privacy Choices '],[],[],[]
92,693,womanwithin_693,['Do Not Sell My Personal Information'],['\n\t\t Your Privacy Choices\n\t  '],[],[],[]
93,997,com_997,[],[],[],[],[]
94,777,smartbuyglasses_777,[],[],[],[],[]
95,939,udemy_939,['Do not sell or share my personal information'],[],"['Under the California Consumer Privacy Act (CCPA), you have the right to opt out of the sale of your personal information to third parties. These cookies collect information based on your browsing activity to personalize your experience with targeted ads and may constitute a ""sale"" of personal information under the CCPA. You may opt out of these cookies by using this toggle switch. If you opt out, you may still see ads, but they will not be personalized.']",[],[]
96,757,sorel_757,[],[],[],[],[]
97,831,revzilla_831,[],[],[],[],[]
98,907,guru_907,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
99,895,mheducation_895,[],[],[],[],[]
100,704,ralphlauren_704,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act (""CCPA""), you have the right to opt-out of the sale of your personal information to third parties. Ralph Lauren does not receive compensation in exchange for sharing our customer’s personal information.  However, we do utilize third party cookies, tracking technology, and other digital advertising tools that may further use the information we share with such partners for their own commercial purposes which may be considered a ""sale"" under the CCPA.    To opt out of the sale of your personal information, click the toggle button so that it turns blue. Make sure you click on the Confirm My Choices button at the bottom to save your opt-out.   By opting-out above, Ralph Lauren will stop sharing your personal information with the following kinds of third-party cookie and tracking technology partners:']",[],[]
101,644,sophos_644,[],[],[],[],[]
102,691,gap_691,['Do Not Sell or Share My Personal Info'],[],[],[],[]
103,909,designcrowd_909,[],[],[],[],[]
104,1008,123rf_1008,[],[],[],[],[]
105,796,carmax_796,"['Do Not Sell or Share My Information', 'CarMax - Do not sell my information']",[],"['\n\t\t\t\t\tCarMax does not sell your personal information for money.\xa0 We do disclose some information with third parties like\n\t\t\t\t\tFacebook, Google, and advertising partners in exchange for insights, advertising, or other valuable services.\xa0\n\t\t\t\t\tSome state laws treat some of these exchanges as ""sales.""\xa0 To opt out, read below.\n\t\t\t\t', '\n\t\t\t\t\tWhat happens if I opt out of the selling of my information or targeted advertising?\n\t\t\t\t', '\n\t\t\t\t\tTo deliver relevant advertising, CarMax and its digital advertising partners collect information about customers’\n\t\t\t\t\tinferred interests and online activities.\xa0 For example, if you view a type of vehicle on our website, we may\n\t\t\t\t\tcombine that with information regarding your activities on other sites or applications and use or disclose that\n\t\t\t\t\tinformation to present you with advertisements for similar vehicles when you visit our website again or when you\n\t\t\t\t\tvisit other websites.\xa0 If you’d like to opt out of our use or sharing for such purposes, read below.\n\t\t\t\t', '\n\t\t\t\t\t\tTo personalize marketing and advertising experiences, we may provide your email address to online marketers like\n\t\t\t\t\t\tFacebook and Google. To stop receiving personalized ads from CarMax, enter the email address that you want to opt out.\n\t\t\t\t\t', '\n\t\t\t\t\t\tTo opt out with multiple email addresses, you’ll need to submit a request for each.\n\t\t\t\t\t', '\n\t\t\t\t\tEnter your email to opt out\n\t\t\t\t', '\n\t\t\t\tRight to opt out of sales and sharing of personal information for targeted advertising\n\t\t\t', '\n\t\t\t\tYour email is required\n\t\t\t\tin order to opt out.\n\t\t\t', '\n\t\t\t\t\tIf you opt out of sales, when we recognize that information is associated with you, we will not disclose the\n\t\t\t\t\tinformation to third parties for their own use in exchange for valuable consideration.\xa0 If you opt out of sharing\n\t\t\t\t\tor processing for targeted advertising, we won’t use or disclose information that we recognize as being\n\t\t\t\t\tassociated with you for purposes of delivering advertising to you that is targeted based on your activities on\n\t\t\t\t\tour and unaffiliated websites.\n\t\t\t\t', '\n\t\t\t\t\tYou can register a request to opt out of sales or the sharing or processing of personal information for targeted\n\t\t\t\t\tadvertising by visiting our website using a browser that transmits the Global Privacy Control signal.\xa0  If\n\t\t\t\t\tyou do so, we will drop an opt-out cookie on your browser.\xa0  The opt-out cookie is specific to the device and browser\n\t\t\t\t\tyou are using when the Global Privacy Control signal is enabled.\xa0  If you visit our website using a different device or\n\t\t\t\t\tbrowser, or if you clear the cookies on a browser that you previously used to register your preferences, your\n\t\t\t\t\topt-out preferences may not be recognized.\xa0 However, if the browser you are using does have the Global Privacy\n\t\t\t\t\tControl signal enabled, we will drop an opt-out cookie on the browser.\n\t\t\t\t']",[],[]
106,658,microsoft_658,[],['Your California Privacy Choices'],[],[],[]
107,1057,irs_1057,[],[],[],[],[]
108,1053,chase_1053,[],[],[],[],[]
109,839,sephora_839,[],['Your Privacy Choices'],[],[],[]
110,677,toptenreviews_677,"['', 'Do not sell or share my personal information']",[],"[""Opt out of the ‘sale' or 'share’ of your information"", 'Opt out of tracking and targeted advertising']",[],[]
111,1052,hrblock_1052,[],[],['Your Opt Out Preference Signal is Honored'],[],[]
112,905,mturk_905,[],[],[],[],[]
113,938,khanacademy_938,[],[],[],[],[]
114,927,payscale_927,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.                If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
115,651,softonic_651,[],[],[],[''],[]
116,645,trendmicro_645,['Do Not Sell My Personal Information'],[],[],[],[]
117,669,engadget_669,[],[],[],[],[]
118,898,behance_898,[],[],[],[],[]
119,729,lingeriediva_729,[],[],[],[],[]
